[ 180:  17]2023.10.18_21.25.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  18]2023.10.18_21.30.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  19]2023.10.18_21.35.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  20]2023.10.18_21.40.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  21]2023.10.18_21.45.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  22]2023.10.18_21.50.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  23]2023.10.18_21.55.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  24]2023.10.18_22.00.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  25]2023.10.18_22.05.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  26]2023.10.18_22.10.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  27]2023.10.18_22.15.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  28]2023.10.18_22.20.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  29]2023.10.18_22.25.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  30]2023.10.18_22.30.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  31]2023.10.18_22.35.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  32]2023.10.18_22.40.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  33]2023.10.18_22.45.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  34]2023.10.18_22.50.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  35]2023.10.18_22.55.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  36]2023.10.18_23.00.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  37]2023.10.18_23.05.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  38]2023.10.18_23.10.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  39]2023.10.18_23.15.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  40]2023.10.18_23.20.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  41]2023.10.18_23.25.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  42]2023.10.18_23.30.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  43]2023.10.18_23.35.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  44]2023.10.18_23.40.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  45]2023.10.18_23.45.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  46]2023.10.18_23.50.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  47]2023.10.18_23.55.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  48]2023.10.19_00.00.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  49]2023.10.19_00.05.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  50]2023.10.19_00.10.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  51]2023.10.19_00.15.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  52]2023.10.19_00.20.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  53]2023.10.19_00.25.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  54]2023.10.19_00.30.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  55]2023.10.19_00.35.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  56]2023.10.19_00.40.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  57]2023.10.19_00.45.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  58]2023.10.19_00.50.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  59]2023.10.19_00.55.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  60]2023.10.19_01.00.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  61]2023.10.19_01.05.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  62]2023.10.19_01.10.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  63]2023.10.19_01.15.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  64]2023.10.19_01.20.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  65]2023.10.19_01.25.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  66]2023.10.19_01.30.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  67]2023.10.19_01.35.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  68]2023.10.19_01.40.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  69]2023.10.19_01.45.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  70]2023.10.19_01.50.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  71]2023.10.19_01.55.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  72]2023.10.19_02.00.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  73]2023.10.19_02.05.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  74]2023.10.19_02.10.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  75]2023.10.19_02.15.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  76]2023.10.19_02.20.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  77]2023.10.19_02.25.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  78]2023.10.19_02.30.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  79]2023.10.19_02.35.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  80]2023.10.19_02.40.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  81]2023.10.19_02.45.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  82]2023.10.19_02.50.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  83]2023.10.19_02.55.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  84]2023.10.19_03.00.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  85]2023.10.19_03.05.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  86]2023.10.19_03.10.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  87]2023.10.19_03.15.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  88]2023.10.19_03.20.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  89]2023.10.19_03.25.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  90]2023.10.19_03.30.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  91]2023.10.19_03.35.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  92]2023.10.19_03.40.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  93]2023.10.19_03.45.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  94]2023.10.19_03.50.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  95]2023.10.19_03.55.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  96]2023.10.19_04.00.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  97]2023.10.19_04.05.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  98]2023.10.19_04.10.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180:  99]2023.10.19_04.15.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180: 100]2023.10.19_04.20.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180: 101]2023.10.19_04.25.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180: 102]2023.10.19_04.30.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180: 103]2023.10.19_04.35.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180: 104]2023.10.19_04.40.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180: 105]2023.10.19_04.45.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180: 106]2023.10.19_04.50.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180: 107]2023.10.19_04.55.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180: 108]2023.10.19_05.00.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180: 109]2023.10.19_05.05.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 110]2023.10.19_05.10.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 111]2023.10.19_05.15.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 112]2023.10.19_05.20.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 113]2023.10.19_05.25.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 114]2023.10.19_05.30.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 115]2023.10.19_05.35.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 116]2023.10.19_05.40.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 117]2023.10.19_05.45.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 118]2023.10.19_05.50.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 119]2023.10.19_05.55.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 120]2023.10.19_06.00.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 121]2023.10.19_06.05.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 122]2023.10.19_06.10.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 123]2023.10.19_06.15.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 124]2023.10.19_06.20.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 125]2023.10.19_06.25.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 126]2023.10.19_06.30.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 127]2023.10.19_06.35.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 128]2023.10.19_06.40.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 129]2023.10.19_06.45.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 130]2023.10.19_06.50.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 131]2023.10.19_06.55.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 132]2023.10.19_07.00.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 133]2023.10.19_07.05.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180: 134]2023.10.19_07.10.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180: 135]2023.10.19_07.15.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180: 136]2023.10.19_07.20.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180: 137]2023.10.19_07.25.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180: 138]2023.10.19_07.30.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:2 sleep_time:    0 rr_num: 0
[ 180: 139]2023.10.19_07.35.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 140]2023.10.19_07.40.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 141]2023.10.19_07.45.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 142]2023.10.19_07.50.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 143]2023.10.19_07.55.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 144]2023.10.19_08.00.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 145]2023.10.19_08.05.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 146]2023.10.19_08.10.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 147]2023.10.19_08.15.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 148]2023.10.19_08.20.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 149]2023.10.19_08.25.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 150]2023.10.19_08.30.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 151]2023.10.19_08.35.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 152]2023.10.19_08.40.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 153]2023.10.19_08.45.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 154]2023.10.19_08.50.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 155]2023.10.19_08.55.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 156]2023.10.19_09.00.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 157]2023.10.19_09.05.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 158]2023.10.19_09.10.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 159]2023.10.19_09.15.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 160]2023.10.19_09.20.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 161]2023.10.19_09.25.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
[ 180: 162]2023.10.19_09.30.00 step:    0 hr: 70 spo2:  0 hrv:  0 sprit:0 temp:   0 sport:0 sleep:1 sleep_time:    0 rr_num: 0
